# gmm-acc-stats-ali exp/tri3b/3.mdl "ark,s,cs:apply-cmvn  --utt2spk=ark:data/train/split8/8/utt2spk scp:data/train/split8/8/cmvn.scp scp:data/train/split8/8/feats.scp ark:- | splice-feats  ark:- ark:- | transform-feats exp/tri2b_ali/final.mat ark:- ark:- | transform-feats --utt2spk=ark:data/train/split8/8/utt2spk ark:exp/tri3b/trans.8 ark:- ark:- |" "ark,s,cs:gunzip -c exp/tri3b/ali.8.gz|" exp/tri3b/3.8.acc 
# Started at Tue May  7 16:02:24 KST 2019
#
gmm-acc-stats-ali exp/tri3b/3.mdl 'ark,s,cs:apply-cmvn  --utt2spk=ark:data/train/split8/8/utt2spk scp:data/train/split8/8/cmvn.scp scp:data/train/split8/8/feats.scp ark:- | splice-feats  ark:- ark:- | transform-feats exp/tri2b_ali/final.mat ark:- ark:- | transform-feats --utt2spk=ark:data/train/split8/8/utt2spk ark:exp/tri3b/trans.8 ark:- ark:- |' 'ark,s,cs:gunzip -c exp/tri3b/ali.8.gz|' exp/tri3b/3.8.acc 
apply-cmvn --utt2spk=ark:data/train/split8/8/utt2spk scp:data/train/split8/8/cmvn.scp scp:data/train/split8/8/feats.scp ark:- 
transform-feats --utt2spk=ark:data/train/split8/8/utt2spk ark:exp/tri3b/trans.8 ark:- ark:- 
transform-feats exp/tri2b_ali/final.mat ark:- ark:- 
splice-feats ark:- ark:- 
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 50 utterances; for utterance s03m2ssjes02-20150804-Korean-cps03051 avg. like is -49.3529 over 178 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5750 utterances; for utterance s03m3ksgbc01-20150804-Korean-cps03034 avg. like is -49.1126 over 160 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5800 utterances; for utterance s03m3ksgbc01-20150804-Korean-cps03084 avg. like is -45.6033 over 154 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5850 utterances; for utterance s03m3ksgbc01-20150804-Korean-cps03134 avg. like is -48.0055 over 127 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5900 utterances; for utterance s03m3ksgbc01-20150804-Korean-cps03184 avg. like is -57.46 over 162 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5950 utterances; for utterance s03m3ksgbc01-20150804-Korean-cps03234 avg. like is -49.6806 over 152 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6000 utterances; for utterance s03m3ksgbc01-20150804-Korean-cps03284 avg. like is -52.4211 over 139 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6050 utterances; for utterance s03m3ksgbc01-20150804-Korean-cps03335 avg. like is -53.8309 over 148 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6100 utterances; for utterance s03m3ksgbc01-20150804-Korean-cps03385 avg. like is -51.3789 over 129 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6150 utterances; for utterance s03m3ksgbc01-20150804-KoreandestroyeropsSNR10-cps03018 avg. like is -50.495 over 150 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6200 utterances; for utterance s03m3ksgbc01-20150804-KoreandestroyeropsSNR10-cps03068 avg. like is -46.8216 over 144 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6250 utterances; for utterance s03m3ksgbc01-20150804-KoreandestroyeropsSNR10-cps03118 avg. like is -48.4344 over 100 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6300 utterances; for utterance s03m3ksgbc01-20150804-KoreandestroyeropsSNR10-cps03168 avg. like is -49.4664 over 175 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6350 utterances; for utterance s03m3ksgbc01-20150804-KoreandestroyeropsSNR10-cps03218 avg. like is -44.9899 over 129 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6400 utterances; for utterance s03m3ksgbc01-20150804-KoreandestroyeropsSNR10-cps03268 avg. like is -46.4498 over 144 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6450 utterances; for utterance s03m3ksgbc01-20150804-KoreandestroyeropsSNR10-cps03319 avg. like is -46.0694 over 158 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6500 utterances; for utterance s03m3ksgbc01-20150804-KoreandestroyeropsSNR10-cps03369 avg. like is -45.7302 over 133 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6550 utterances; for utterance s03m3ksiwd01-20150804-Korean-cps03002 avg. like is -50.3414 over 154 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6600 utterances; for utterance s03m3ksiwd01-20150804-Korean-cps03052 avg. like is -46.9779 over 170 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6650 utterances; for utterance s03m3ksiwd01-20150804-Korean-cps03102 avg. like is -46.0264 over 151 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6700 utterances; for utterance s03m3ksiwd01-20150804-Korean-cps03154 avg. like is -45.5847 over 160 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6750 utterances; for utterance s03m3ksiwd01-20150804-Korean-cps03208 avg. like is -48.9456 over 189 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6800 utterances; for utterance s03m3ksiwd01-20150804-Korean-cps03262 avg. like is -47.2073 over 143 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6850 utterances; for utterance s03m3ksiwd01-20150804-Korean-cps03313 avg. like is -47.7505 over 158 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6900 utterances; for utterance s03m3ksiwd01-20150804-Korean-cps03365 avg. like is -53.4433 over 160 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6950 utterances; for utterance s03m3ksiwd01-20150804-Korean-cps03417 avg. like is -51.1518 over 146 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7000 utterances; for utterance s03m3ksiwd01-20150804-KoreanleopardSNR10-cps03049 avg. like is -48.6952 over 137 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7050 utterances; for utterance s03m3ksiwd01-20150804-KoreanleopardSNR10-cps03099 avg. like is -46.0079 over 171 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7100 utterances; for utterance s03m3ksiwd01-20150804-KoreanleopardSNR10-cps03151 avg. like is -43.9528 over 155 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7150 utterances; for utterance s03m3ksiwd01-20150804-KoreanleopardSNR10-cps03205 avg. like is -44.7268 over 153 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7200 utterances; for utterance s03m3ksiwd01-20150804-KoreanleopardSNR10-cps03258 avg. like is -49.2661 over 171 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7250 utterances; for utterance s03m3ksiwd01-20150804-KoreanleopardSNR10-cps03310 avg. like is -47.2112 over 145 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7300 utterances; for utterance s03m3ksiwd01-20150804-KoreanleopardSNR10-cps03362 avg. like is -44.4395 over 153 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7350 utterances; for utterance s03m3ksiwd01-20150804-KoreanleopardSNR10-cps03414 avg. like is -46.8807 over 181 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7400 utterances; for utterance s03m3ksjmh02-20150804-Korean-cps03047 avg. like is -53.2827 over 174 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7450 utterances; for utterance s03m3ksjmh02-20150804-Korean-cps03097 avg. like is -49.4427 over 152 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7500 utterances; for utterance s03m3ksjmh02-20150804-Korean-cps03147 avg. like is -50.7944 over 122 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7550 utterances; for utterance s03m3ksjmh02-20150804-Korean-cps03197 avg. like is -46.5269 over 179 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7600 utterances; for utterance s03m3ksjmh02-20150804-Korean-cps03247 avg. like is -47.0205 over 145 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7650 utterances; for utterance s03m3ksjmh02-20150804-Korean-cps03299 avg. like is -45.7399 over 147 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7700 utterances; for utterance s03m3ksjmh02-20150804-Korean-cps03350 avg. like is -51.474 over 174 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7750 utterances; for utterance s03m3ksjmh02-20150804-Korean-cps03400 avg. like is -47.6055 over 137 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7800 utterances; for utterance s03m3ksjmh02-20150804-Koreanbabble1SNR10-cps03034 avg. like is -44.2775 over 155 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7850 utterances; for utterance s03m3ksjmh02-20150804-Koreanbabble1SNR10-cps03084 avg. like is -46.251 over 162 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7900 utterances; for utterance s03m3ksjmh02-20150804-Koreanbabble1SNR10-cps03134 avg. like is -47.6621 over 127 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7950 utterances; for utterance s03m3ksjmh02-20150804-Koreanbabble1SNR10-cps03184 avg. like is -47.4077 over 152 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8000 utterances; for utterance s03m3ksjmh02-20150804-Koreanbabble1SNR10-cps03234 avg. like is -47.3106 over 147 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8050 utterances; for utterance s03m3ksjmh02-20150804-Koreanbabble1SNR10-cps03286 avg. like is -51.4253 over 137 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8100 utterances; for utterance s03m3ksjmh02-20150804-Koreanbabble1SNR10-cps03337 avg. like is -46.8643 over 152 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8150 utterances; for utterance s03m3ksjmh02-20150804-Koreanbabble1SNR10-cps03387 avg. like is -48.0594 over 150 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8200 utterances; for utterance s03m3ssbcu02-20150804-Korean-cps03020 avg. like is -51.4604 over 129 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8250 utterances; for utterance s03m3ssbcu02-20150804-Korean-cps03070 avg. like is -53.2465 over 128 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8300 utterances; for utterance s03m3ssbcu02-20150804-Korean-cps03120 avg. like is -56.2434 over 121 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8350 utterances; for utterance s03m3ssbcu02-20150804-Korean-cps03171 avg. like is -48.6252 over 165 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8400 utterances; for utterance s03m3ssbcu02-20150804-Korean-cps03223 avg. like is -56.6307 over 136 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8450 utterances; for utterance s03m3ssbcu02-20150804-Korean-cps03273 avg. like is -47.6362 over 136 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8500 utterances; for utterance s03m3ssbcu02-20150804-Korean-cps03323 avg. like is -51.5505 over 137 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8550 utterances; for utterance s03m3ssbcu02-20150804-Korean-cps03373 avg. like is -54.4355 over 170 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8600 utterances; for utterance s03m3ssbcu02-20150804-KoreanwhiteSNR10-cps03006 avg. like is -46.4007 over 165 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8650 utterances; for utterance s03m3ssbcu02-20150804-KoreanwhiteSNR10-cps03056 avg. like is -42.3817 over 139 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8700 utterances; for utterance s03m3ssbcu02-20150804-KoreanwhiteSNR10-cps03106 avg. like is -42.3486 over 121 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8750 utterances; for utterance s03m3ssbcu02-20150804-KoreanwhiteSNR10-cps03156 avg. like is -41.8549 over 153 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8800 utterances; for utterance s03m3ssbcu02-20150804-KoreanwhiteSNR10-cps03207 avg. like is -41.8939 over 153 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8850 utterances; for utterance s03m3ssbcu02-20150804-KoreanwhiteSNR10-cps03259 avg. like is -40.1599 over 146 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8900 utterances; for utterance s03m3ssbcu02-20150804-KoreanwhiteSNR10-cps03309 avg. like is -42.367 over 154 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8950 utterances; for utterance s03m3ssbcu02-20150804-KoreanwhiteSNR10-cps03359 avg. like is -42.452 over 157 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9000 utterances; for utterance s03m3ssbcu02-20150804-KoreanwhiteSNR10-cps03410 avg. like is -39.8646 over 137 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9050 utterances; for utterance s03m3ssgsz01-20150804-Korean-cps03044 avg. like is -51.278 over 149 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9100 utterances; for utterance s03m3ssgsz01-20150804-Korean-cps03094 avg. like is -48.2243 over 149 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9150 utterances; for utterance s03m3ssgsz01-20150804-Korean-cps03144 avg. like is -46.5421 over 175 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9200 utterances; for utterance s03m3ssgsz01-20150804-Korean-cps03195 avg. like is -54.6562 over 161 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9250 utterances; for utterance s03m3ssgsz01-20150804-Korean-cps03245 avg. like is -52.5393 over 149 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9300 utterances; for utterance s03m3ssgsz01-20150804-Korean-cps03296 avg. like is -49.5653 over 155 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9350 utterances; for utterance s03m3ssgsz01-20150804-Korean-cps03346 avg. like is -49.4665 over 129 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9400 utterances; for utterance s03m3ssgsz01-20150804-Korean-cps03396 avg. like is -52.3185 over 129 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9450 utterances; for utterance s03m3ssngw01-20150804-Korean-cps03033 avg. like is -56.9603 over 149 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9500 utterances; for utterance s03m3ssngw01-20150804-Korean-cps03084 avg. like is -45.9597 over 151 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9550 utterances; for utterance s03m3ssngw01-20150804-Korean-cps03143 avg. like is -49.1244 over 157 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9600 utterances; for utterance s03m3ssngw01-20150804-Korean-cps03197 avg. like is -48.6742 over 159 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9650 utterances; for utterance s03m3ssngw01-20150804-Korean-cps03250 avg. like is -48.4348 over 144 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9700 utterances; for utterance s03m3ssngw01-20150804-Korean-cps03306 avg. like is -52.677 over 126 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9750 utterances; for utterance s03m3ssngw01-20150804-Korean-cps03358 avg. like is -51.8745 over 133 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9800 utterances; for utterance s03m3ssngw01-20150804-Korean-cps03413 avg. like is -47.6318 over 144 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9850 utterances; for utterance s03m3ssngw01-20150804-Koreanleopard1SNR10-cps03049 avg. like is -48.6585 over 135 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9900 utterances; for utterance s03m3ssngw01-20150804-Koreanleopard1SNR10-cps03105 avg. like is -43.8427 over 150 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9950 utterances; for utterance s03m3ssngw01-20150804-Koreanleopard1SNR10-cps03160 avg. like is -48.4156 over 151 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10000 utterances; for utterance s03m3ssngw01-20150804-Koreanleopard1SNR10-cps03213 avg. like is -46.4029 over 166 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10050 utterances; for utterance s03m3ssngw01-20150804-Koreanleopard1SNR10-cps03267 avg. like is -48.5377 over 150 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10100 utterances; for utterance s03m3ssngw01-20150804-Koreanleopard1SNR10-cps03322 avg. like is -45.5218 over 153 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10150 utterances; for utterance s03m3ssngw01-20150804-Koreanleopard1SNR10-cps03376 avg. like is -43.4828 over 154 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10200 utterances; for utterance s03m4ksoyj01-20150804-Korean-cps03011 avg. like is -54.1298 over 221 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10250 utterances; for utterance s03m4ksoyj01-20150804-Korean-cps03061 avg. like is -55.458 over 217 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10300 utterances; for utterance s03m4ksoyj01-20150804-Korean-cps03113 avg. like is -55.3484 over 150 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10350 utterances; for utterance s03m4ksoyj01-20150804-Korean-cps03165 avg. like is -62.4832 over 124 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10400 utterances; for utterance s03m4ksoyj01-20150804-Korean-cps03216 avg. like is -57.8434 over 188 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10450 utterances; for utterance s03m4ksoyj01-20150804-Korean-cps03267 avg. like is -57.6674 over 181 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10500 utterances; for utterance s03m4ksoyj01-20150804-Korean-cps03317 avg. like is -59.6191 over 180 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10550 utterances; for utterance s03m4ksoyj01-20150804-Korean-cps03368 avg. like is -54.5761 over 170 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10600 utterances; for utterance s03m4ksoyj01-20150804-KoreancarSNR10-cps03001 avg. like is -45.1571 over 210 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10650 utterances; for utterance s03m4ksoyj01-20150804-KoreancarSNR10-cps03051 avg. like is -43.3394 over 193 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10700 utterances; for utterance s03m4ksoyj01-20150804-KoreancarSNR10-cps03102 avg. like is -42.5073 over 165 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10750 utterances; for utterance s03m4ksoyj01-20150804-KoreancarSNR10-cps03155 avg. like is -41.9012 over 171 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10800 utterances; for utterance s03m4ksoyj01-20150804-KoreancarSNR10-cps03205 avg. like is -43.1063 over 181 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10850 utterances; for utterance s03m4ksoyj01-20150804-KoreancarSNR10-cps03257 avg. like is -42.8353 over 176 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10900 utterances; for utterance s03m4ksoyj01-20150804-KoreancarSNR10-cps03307 avg. like is -42.9006 over 185 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10950 utterances; for utterance s03m4ksoyj01-20150804-KoreancarSNR10-cps03358 avg. like is -45.9362 over 166 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 11000 utterances; for utterance s03m4ksoyj01-20150804-KoreancarSNR10-cps03409 avg. like is -43.0843 over 178 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 11050 utterances; for utterance s03m4ssmsj01-20150804-Korean-cps03041 avg. like is -51.7262 over 149 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 11100 utterances; for utterance s03m4ssmsj01-20150804-Korean-cps03091 avg. like is -49.6294 over 153 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 11150 utterances; for utterance s03m4ssmsj01-20150804-Korean-cps03141 avg. like is -52.0524 over 132 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 11200 utterances; for utterance s03m4ssmsj01-20150804-Korean-cps03194 avg. like is -50.1051 over 120 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 11250 utterances; for utterance s03m4ssmsj01-20150804-Korean-cps03246 avg. like is -48.9293 over 133 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 11300 utterances; for utterance s03m4ssmsj01-20150804-Korean-cps03297 avg. like is -49.565 over 139 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 11350 utterances; for utterance s03m4ssmsj01-20150804-Korean-cps03351 avg. like is -51.0204 over 162 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 11400 utterances; for utterance s03m4ssmsj01-20150804-Korean-cps03401 avg. like is -50.0654 over 146 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 11450 utterances; for utterance s03m4ssmsj01-20150804-KoreanbabbleSNR10-cps03033 avg. like is -50.5745 over 158 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 11500 utterances; for utterance s03m4ssmsj01-20150804-KoreanbabbleSNR10-cps03083 avg. like is -49.9143 over 159 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 11550 utterances; for utterance s03m4ssmsj01-20150804-KoreanbabbleSNR10-cps03133 avg. like is -47.767 over 130 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 11600 utterances; for utterance s03m4ssmsj01-20150804-KoreanbabbleSNR10-cps03186 avg. like is -51.1296 over 140 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 11650 utterances; for utterance s03m4ssmsj01-20150804-KoreanbabbleSNR10-cps03237 avg. like is -48.2444 over 147 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 11700 utterances; for utterance s03m4ssmsj01-20150804-KoreanbabbleSNR10-cps03289 avg. like is -50.5879 over 159 frames.
