# gmm-acc-stats-ali exp/tri3b/29.mdl "ark,s,cs:apply-cmvn  --utt2spk=ark:data/train/split8/4/utt2spk scp:data/train/split8/4/cmvn.scp scp:data/train/split8/4/feats.scp ark:- | splice-feats  ark:- ark:- | transform-feats exp/tri2b_ali/final.mat ark:- ark:- | transform-feats --utt2spk=ark:data/train/split8/4/utt2spk ark:exp/tri3b/trans.4 ark:- ark:- |" "ark,s,cs:gunzip -c exp/tri3b/ali.4.gz|" exp/tri3b/29.4.acc 
# Started at Tue May  7 16:22:19 KST 2019
#
gmm-acc-stats-ali exp/tri3b/29.mdl 'ark,s,cs:apply-cmvn  --utt2spk=ark:data/train/split8/4/utt2spk scp:data/train/split8/4/cmvn.scp scp:data/train/split8/4/feats.scp ark:- | splice-feats  ark:- ark:- | transform-feats exp/tri2b_ali/final.mat ark:- ark:- | transform-feats --utt2spk=ark:data/train/split8/4/utt2spk ark:exp/tri3b/trans.4 ark:- ark:- |' 'ark,s,cs:gunzip -c exp/tri3b/ali.4.gz|' exp/tri3b/29.4.acc 
transform-feats --utt2spk=ark:data/train/split8/4/utt2spk ark:exp/tri3b/trans.4 ark:- ark:- 
apply-cmvn --utt2spk=ark:data/train/split8/4/utt2spk scp:data/train/split8/4/cmvn.scp scp:data/train/split8/4/feats.scp ark:- 
splice-feats ark:- ark:- 
transform-feats exp/tri2b_ali/final.mat ark:- ark:- 
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 50 utterances; for utterance s01m1jrugs01-20150804-Korean-cps01050 avg. like is -45.1079 over 301 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5750 utterances; for utterance s01m2jrbjj01-20150804-KoreancarSNR10-cps01415 avg. like is -40.3627 over 144 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5800 utterances; for utterance s01m2jrggz01-20150804-Korean-cps01048 avg. like is -45.0897 over 151 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5850 utterances; for utterance s01m2jrggz01-20150804-Korean-cps01099 avg. like is -43.3921 over 152 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5900 utterances; for utterance s01m2jrggz01-20150804-Korean-cps01151 avg. like is -44.722 over 185 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5950 utterances; for utterance s01m2jrggz01-20150804-Korean-cps01204 avg. like is -53.2069 over 138 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6000 utterances; for utterance s01m2jrggz01-20150804-Korean-cps01256 avg. like is -53.4353 over 205 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6050 utterances; for utterance s01m2jrggz01-20150804-Korean-cps01306 avg. like is -46.5512 over 148 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6100 utterances; for utterance s01m2jrggz01-20150804-Korean-cps01356 avg. like is -48.4859 over 138 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6150 utterances; for utterance s01m2jrggz01-20150804-Korean-cps01408 avg. like is -48.4373 over 143 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6200 utterances; for utterance s01m2jrggz01-20150804-Koreanfactory1SNR10-cps01042 avg. like is -40.6552 over 165 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6250 utterances; for utterance s01m2jrggz01-20150804-Koreanfactory1SNR10-cps01093 avg. like is -41.0234 over 157 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6300 utterances; for utterance s01m2jrggz01-20150804-Koreanfactory1SNR10-cps01145 avg. like is -42.5939 over 103 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6350 utterances; for utterance s01m2jrggz01-20150804-Koreanfactory1SNR10-cps01198 avg. like is -40.3366 over 128 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6400 utterances; for utterance s01m2jrggz01-20150804-Koreanfactory1SNR10-cps01249 avg. like is -40.6208 over 134 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6450 utterances; for utterance s01m2jrggz01-20150804-Koreanfactory1SNR10-cps01300 avg. like is -41.1222 over 139 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6500 utterances; for utterance s01m2jrggz01-20150804-Koreanfactory1SNR10-cps01350 avg. like is -40.4107 over 124 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6550 utterances; for utterance s01m2jrggz01-20150804-Koreanfactory1SNR10-cps01402 avg. like is -39.4684 over 138 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6600 utterances; for utterance s01m2ksgdm01-20150804-Korean-cps01036 avg. like is -55.594 over 143 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6650 utterances; for utterance s01m2ksgdm01-20150804-Korean-cps01086 avg. like is -46.4557 over 143 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6700 utterances; for utterance s01m2ksgdm01-20150804-Korean-cps01136 avg. like is -44.0026 over 170 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6750 utterances; for utterance s01m2ksgdm01-20150804-Korean-cps01186 avg. like is -45.9677 over 128 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6800 utterances; for utterance s01m2ksgdm01-20150804-Korean-cps01236 avg. like is -47.0778 over 144 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6850 utterances; for utterance s01m2ksgdm01-20150804-Korean-cps01286 avg. like is -45.7334 over 167 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6900 utterances; for utterance s01m2ksgdm01-20150804-Korean-cps01337 avg. like is -44.7936 over 140 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6950 utterances; for utterance s01m2ksgdm01-20150804-Korean-cps01387 avg. like is -45.6401 over 178 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7000 utterances; for utterance s01m2ksgdm01-20150804-KoreanhfchannelSNR10-cps01024 avg. like is -42.2801 over 155 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7050 utterances; for utterance s01m2ksgdm01-20150804-KoreanhfchannelSNR10-cps01074 avg. like is -40.1799 over 144 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7100 utterances; for utterance s01m2ksgdm01-20150804-KoreanhfchannelSNR10-cps01124 avg. like is -41.9505 over 199 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7150 utterances; for utterance s01m2ksgdm01-20150804-KoreanhfchannelSNR10-cps01174 avg. like is -37.5477 over 103 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7200 utterances; for utterance s01m2ksgdm01-20150804-KoreanhfchannelSNR10-cps01224 avg. like is -37.1501 over 132 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7250 utterances; for utterance s01m2ksgdm01-20150804-KoreanhfchannelSNR10-cps01274 avg. like is -39.3965 over 146 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7300 utterances; for utterance s01m2ksgdm01-20150804-KoreanhfchannelSNR10-cps01324 avg. like is -43.666 over 124 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7350 utterances; for utterance s01m2ksgdm01-20150804-KoreanhfchannelSNR10-cps01375 avg. like is -40.7806 over 132 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7400 utterances; for utterance s01m2sshby01-20150804-Korean-cps01012 avg. like is -48.5669 over 198 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7450 utterances; for utterance s01m2sshby01-20150804-Korean-cps01062 avg. like is -40.6066 over 223 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7500 utterances; for utterance s01m2sshby01-20150804-Korean-cps01112 avg. like is -45.3689 over 251 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7550 utterances; for utterance s01m2sshby01-20150804-Korean-cps01163 avg. like is -39.3994 over 223 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7600 utterances; for utterance s01m2sshby01-20150804-Korean-cps01214 avg. like is -46.0384 over 237 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7650 utterances; for utterance s01m2sshby01-20150804-Korean-cps01264 avg. like is -41.5397 over 213 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7700 utterances; for utterance s01m2sshby01-20150804-Korean-cps01314 avg. like is -45.0104 over 232 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7750 utterances; for utterance s01m2sshby01-20150804-Korean-cps01364 avg. like is -42.0412 over 232 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7800 utterances; for utterance s01m2sshby01-20150804-Korean-cps01414 avg. like is -42.1998 over 232 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7850 utterances; for utterance s01m2sshby01-20150804-KoreandestroyeropsSNR10-cps01047 avg. like is -43.7014 over 284 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7900 utterances; for utterance s01m2sshby01-20150804-KoreandestroyeropsSNR10-cps01097 avg. like is -41.9358 over 213 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7950 utterances; for utterance s01m2sshby01-20150804-KoreandestroyeropsSNR10-cps01147 avg. like is -40.4729 over 199 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8000 utterances; for utterance s01m2sshby01-20150804-KoreandestroyeropsSNR10-cps01199 avg. like is -40.4105 over 180 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8050 utterances; for utterance s01m2sshby01-20150804-KoreandestroyeropsSNR10-cps01249 avg. like is -40.6573 over 204 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8100 utterances; for utterance s01m2sshby01-20150804-KoreandestroyeropsSNR10-cps01299 avg. like is -42.8721 over 208 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8150 utterances; for utterance s01m2sshby01-20150804-KoreandestroyeropsSNR10-cps01349 avg. like is -43.2621 over 232 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8200 utterances; for utterance s01m2sshby01-20150804-KoreandestroyeropsSNR10-cps01399 avg. like is -42.2702 over 270 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8250 utterances; for utterance s01m2ssiyj01-20150804-Korean-cps01032 avg. like is -48.1718 over 147 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8300 utterances; for utterance s01m2ssiyj01-20150804-Korean-cps01082 avg. like is -48.3389 over 167 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8350 utterances; for utterance s01m2ssiyj01-20150804-Korean-cps01132 avg. like is -40.8642 over 163 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8400 utterances; for utterance s01m2ssiyj01-20150804-Korean-cps01182 avg. like is -49.131 over 166 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8450 utterances; for utterance s01m2ssiyj01-20150804-Korean-cps01232 avg. like is -46.7587 over 137 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8500 utterances; for utterance s01m2ssiyj01-20150804-Korean-cps01282 avg. like is -47.3404 over 144 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8550 utterances; for utterance s01m2ssiyj01-20150804-Korean-cps01332 avg. like is -48.0735 over 135 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8600 utterances; for utterance s01m2ssiyj01-20150804-Korean-cps01382 avg. like is -48.5966 over 151 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8650 utterances; for utterance s01m2ssiyj01-20150804-KoreanhfchannelSNR10-cps01015 avg. like is -41.5646 over 177 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8700 utterances; for utterance s01m2ssiyj01-20150804-KoreanhfchannelSNR10-cps01065 avg. like is -39.5596 over 153 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8750 utterances; for utterance s01m2ssiyj01-20150804-KoreanhfchannelSNR10-cps01115 avg. like is -40.0145 over 150 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8800 utterances; for utterance s01m2ssiyj01-20150804-KoreanhfchannelSNR10-cps01165 avg. like is -39.4324 over 144 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8850 utterances; for utterance s01m2ssiyj01-20150804-KoreanhfchannelSNR10-cps01215 avg. like is -39.1316 over 163 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8900 utterances; for utterance s01m2ssiyj01-20150804-KoreanhfchannelSNR10-cps01265 avg. like is -38.663 over 150 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8950 utterances; for utterance s01m2ssiyj01-20150804-KoreanhfchannelSNR10-cps01315 avg. like is -37.3469 over 137 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9000 utterances; for utterance s01m2ssiyj01-20150804-KoreanhfchannelSNR10-cps01365 avg. like is -42.0795 over 145 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9050 utterances; for utterance s01m2ssiyj01-20150804-KoreanhfchannelSNR10-cps01415 avg. like is -43.159 over 167 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9100 utterances; for utterance s01m2ssjhs01-20150804-Korean-cps01048 avg. like is -46.3963 over 127 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9150 utterances; for utterance s01m2ssjhs01-20150804-Korean-cps01098 avg. like is -48.7176 over 140 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9200 utterances; for utterance s01m2ssjhs01-20150804-Korean-cps01148 avg. like is -49.987 over 142 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9250 utterances; for utterance s01m2ssjhs01-20150804-Korean-cps01199 avg. like is -48.8776 over 126 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9300 utterances; for utterance s01m2ssjhs01-20150804-Korean-cps01249 avg. like is -45.1737 over 131 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9350 utterances; for utterance s01m2ssjhs01-20150804-Korean-cps01299 avg. like is -47.7621 over 143 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9400 utterances; for utterance s01m2ssjhs01-20150804-Korean-cps01350 avg. like is -46.9327 over 132 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9450 utterances; for utterance s01m2ssjhs01-20150804-Korean-cps01400 avg. like is -51.1671 over 136 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9500 utterances; for utterance s01m2ssjhs01-20150804-KoreancarSNR10-cps01033 avg. like is -41.8402 over 152 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9550 utterances; for utterance s01m2ssjhs01-20150804-KoreancarSNR10-cps01083 avg. like is -44.351 over 146 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9600 utterances; for utterance s01m2ssjhs01-20150804-KoreancarSNR10-cps01133 avg. like is -40.0983 over 156 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9650 utterances; for utterance s01m2ssjhs01-20150804-KoreancarSNR10-cps01184 avg. like is -38.6431 over 156 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9700 utterances; for utterance s01m2ssjhs01-20150804-KoreancarSNR10-cps01234 avg. like is -41.2001 over 176 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9750 utterances; for utterance s01m2ssjhs01-20150804-KoreancarSNR10-cps01284 avg. like is -38.514 over 145 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9800 utterances; for utterance s01m2ssjhs01-20150804-KoreancarSNR10-cps01334 avg. like is -38.1661 over 132 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9850 utterances; for utterance s01m2ssjhs01-20150804-KoreancarSNR10-cps01385 avg. like is -40.5038 over 155 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9900 utterances; for utterance s01m3ccnch01-20150804-Korean-cps01018 avg. like is -42.5843 over 147 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9950 utterances; for utterance s01m3ccnch01-20150804-Korean-cps01071 avg. like is -48.9835 over 162 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10000 utterances; for utterance s01m3ccnch01-20150804-Korean-cps01123 avg. like is -41.4101 over 145 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10050 utterances; for utterance s01m3ccnch01-20150804-Korean-cps01173 avg. like is -44.0186 over 153 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10100 utterances; for utterance s01m3ccnch01-20150804-Korean-cps01223 avg. like is -45.8585 over 126 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10150 utterances; for utterance s01m3ccnch01-20150804-Korean-cps01274 avg. like is -43.4388 over 127 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10200 utterances; for utterance s01m3ccnch01-20150804-Korean-cps01324 avg. like is -48.6029 over 123 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10250 utterances; for utterance s01m3ccnch01-20150804-Korean-cps01374 avg. like is -51.0718 over 119 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10300 utterances; for utterance s01m3ccnch01-20150804-KoreanvolvoSNR10-cps01007 avg. like is -42.4234 over 142 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10350 utterances; for utterance s01m3ccnch01-20150804-KoreanvolvoSNR10-cps01060 avg. like is -48.2753 over 113 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10400 utterances; for utterance s01m3ccnch01-20150804-KoreanvolvoSNR10-cps01112 avg. like is -43.023 over 124 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10450 utterances; for utterance s01m3ccnch01-20150804-KoreanvolvoSNR10-cps01162 avg. like is -38.6068 over 130 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10500 utterances; for utterance s01m3ccnch01-20150804-KoreanvolvoSNR10-cps01212 avg. like is -40.0983 over 131 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10550 utterances; for utterance s01m3ccnch01-20150804-KoreanvolvoSNR10-cps01263 avg. like is -43.2925 over 146 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10600 utterances; for utterance s01m3ccnch01-20150804-KoreanvolvoSNR10-cps01313 avg. like is -46.2523 over 115 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10650 utterances; for utterance s01m3ccnch01-20150804-KoreanvolvoSNR10-cps01363 avg. like is -42.2448 over 123 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10700 utterances; for utterance s01m3ccnch01-20150804-KoreanvolvoSNR10-cps01413 avg. like is -39.1711 over 85 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10750 utterances; for utterance s01m3jrgyt01-20150804-Korean-cps01046 avg. like is -46.9109 over 147 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10800 utterances; for utterance s01m3jrgyt01-20150804-Korean-cps01096 avg. like is -40.6491 over 143 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10850 utterances; for utterance s01m3jrgyt01-20150804-Korean-cps01146 avg. like is -44.9372 over 165 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10900 utterances; for utterance s01m3jrgyt01-20150804-Korean-cps01197 avg. like is -42.2372 over 143 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10950 utterances; for utterance s01m3jrgyt01-20150804-Korean-cps01247 avg. like is -47.181 over 187 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 11000 utterances; for utterance s01m3jrgyt01-20150804-Korean-cps01297 avg. like is -42.2244 over 144 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 11050 utterances; for utterance s01m3jrgyt01-20150804-Korean-cps01348 avg. like is -43.1695 over 150 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 11100 utterances; for utterance s01m3jrgyt01-20150804-Korean-cps01398 avg. like is -40.7831 over 144 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 11150 utterances; for utterance s01m3jrgyt01-20150804-Koreanleopard2SNR10-cps01031 avg. like is -41.1617 over 140 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 11200 utterances; for utterance s01m3jrgyt01-20150804-Koreanleopard2SNR10-cps01081 avg. like is -45.4671 over 156 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 11250 utterances; for utterance s01m3jrgyt01-20150804-Koreanleopard2SNR10-cps01131 avg. like is -43.017 over 153 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 11300 utterances; for utterance s01m3jrgyt01-20150804-Koreanleopard2SNR10-cps01182 avg. like is -44.9465 over 158 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 11350 utterances; for utterance s01m3jrgyt01-20150804-Koreanleopard2SNR10-cps01232 avg. like is -41.1162 over 132 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 11400 utterances; for utterance s01m3jrgyt01-20150804-Koreanleopard2SNR10-cps01282 avg. like is -42.9846 over 150 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 11450 utterances; for utterance s01m3jrgyt01-20150804-Koreanleopard2SNR10-cps01333 avg. like is -43.813 over 153 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 11500 utterances; for utterance s01m3jrgyt01-20150804-Koreanleopard2SNR10-cps01383 avg. like is -45.2495 over 167 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 11550 utterances; for utterance s01m3kschg01-20150804-Korean-cps01017 avg. like is -51.5019 over 163 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 11600 utterances; for utterance s01m3kschg01-20150804-Korean-cps01069 avg. like is -47.7534 over 161 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 11650 utterances; for utterance s01m3kschg01-20150804-Korean-cps01119 avg. like is -52.1264 over 173 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 11700 utterances; for utterance s01m3kschg01-20150804-Korean-cps01170 avg. like is -52.5504 over 146 frames.
