# gmm-acc-stats-ali exp/tri3b/9.mdl "ark,s,cs:apply-cmvn  --utt2spk=ark:data/train/split8/5/utt2spk scp:data/train/split8/5/cmvn.scp scp:data/train/split8/5/feats.scp ark:- | splice-feats  ark:- ark:- | transform-feats exp/tri2b_ali/final.mat ark:- ark:- | transform-feats --utt2spk=ark:data/train/split8/5/utt2spk ark:exp/tri3b/trans.5 ark:- ark:- |" "ark,s,cs:gunzip -c exp/tri3b/ali.5.gz|" exp/tri3b/9.5.acc 
# Started at Tue May  7 16:09:11 KST 2019
#
gmm-acc-stats-ali exp/tri3b/9.mdl 'ark,s,cs:apply-cmvn  --utt2spk=ark:data/train/split8/5/utt2spk scp:data/train/split8/5/cmvn.scp scp:data/train/split8/5/feats.scp ark:- | splice-feats  ark:- ark:- | transform-feats exp/tri2b_ali/final.mat ark:- ark:- | transform-feats --utt2spk=ark:data/train/split8/5/utt2spk ark:exp/tri3b/trans.5 ark:- ark:- |' 'ark,s,cs:gunzip -c exp/tri3b/ali.5.gz|' exp/tri3b/9.5.acc 
transform-feats exp/tri2b_ali/final.mat ark:- ark:- 
splice-feats ark:- ark:- 
transform-feats --utt2spk=ark:data/train/split8/5/utt2spk ark:exp/tri3b/trans.5 ark:- ark:- 
apply-cmvn --utt2spk=ark:data/train/split8/5/utt2spk scp:data/train/split8/5/cmvn.scp scp:data/train/split8/5/feats.scp ark:- 
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 50 utterances; for utterance s01m3ssghz01-20150804-Korean-cps01050 avg. like is -49.9143 over 128 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5750 utterances; for utterance s031fss3phj00-20150804-Korean-set031055 avg. like is -48.9922 over 708 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5800 utterances; for utterance s031fss3phj00-20150804-Korean-set031105 avg. like is -51.889 over 668 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5850 utterances; for utterance s031fss3phj00-20150804-KoreanbabbleSNR10-set031050 avg. like is -48.2424 over 548 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5900 utterances; for utterance s031fss3phj00-20150804-KoreanbabbleSNR10-set031100 avg. like is -48.6856 over 398 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5950 utterances; for utterance s031m2sjh00-20150804-Korean-set031045 avg. like is -54.1833 over 385 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6000 utterances; for utterance s031m2sjh00-20150804-Korean-set031095 avg. like is -54.9484 over 299 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6050 utterances; for utterance s031m2sjh00-20150804-Koreanfactory2SNR10-set031040 avg. like is -44.3626 over 619 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6100 utterances; for utterance s031m2sjh00-20150804-Koreanfactory2SNR10-set031090 avg. like is -46.1484 over 338 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6150 utterances; for utterance s031m2sjh00_r-20150804-Korean-set031035 avg. like is -56.2291 over 584 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6200 utterances; for utterance s031m2sjh00_r-20150804-Korean-set031085 avg. like is -54.0033 over 331 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6250 utterances; for utterance s031m2sjh00_r-20150804-KoreanwhiteSNR10-set031030 avg. like is -40.8052 over 392 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6300 utterances; for utterance s031m2sjh00_r-20150804-KoreanwhiteSNR10-set031080 avg. like is -43.6705 over 336 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6350 utterances; for utterance s031mss2ljk00-20150804-Korean-set031025 avg. like is -49.1235 over 658 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6400 utterances; for utterance s031mss2ljk00-20150804-Korean-set031075 avg. like is -52.7134 over 948 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6450 utterances; for utterance s031mss2ljk00-20150804-KoreanwhiteSNR10-set031020 avg. like is -41.5169 over 838 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6500 utterances; for utterance s031mss2ljk00-20150804-KoreanwhiteSNR10-set031070 avg. like is -40.7974 over 478 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6550 utterances; for utterance s032fss3yhj00-20150804-Korean-set032015 avg. like is -53.4575 over 848 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6600 utterances; for utterance s032fss3yhj00-20150804-Korean-set032065 avg. like is -52.2701 over 548 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6650 utterances; for utterance s032fss3yhj00-20150804-KoreanpinkSNR10-set032010 avg. like is -40.7202 over 958 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6700 utterances; for utterance s032fss3yhj00-20150804-KoreanpinkSNR10-set032060 avg. like is -40.6512 over 658 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6750 utterances; for utterance s032m2kyc00-20150804-Korean-set032005 avg. like is -56.7035 over 1254 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6800 utterances; for utterance s032m2kyc00-20150804-Korean-set032055 avg. like is -57.0457 over 1003 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6850 utterances; for utterance s032m2kyc00-20150804-Korean-set032105 avg. like is -56.6984 over 377 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6900 utterances; for utterance s032m2kyc00-20150804-KoreanwhiteSNR10-set032050 avg. like is -44.9468 over 335 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6950 utterances; for utterance s032m2kyc00-20150804-KoreanwhiteSNR10-set032100 avg. like is -44.7496 over 253 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7000 utterances; for utterance s032m2kyc00_r-20150804-Korean-set032045 avg. like is -51.3006 over 725 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7050 utterances; for utterance s032m2kyc00_r-20150804-Korean-set032095 avg. like is -51.4123 over 323 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7100 utterances; for utterance s032m2kyc00_r-20150804-Koreanleopard1SNR10-set032040 avg. like is -50.3821 over 621 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7150 utterances; for utterance s032m2kyc00_r-20150804-Koreanleopard1SNR10-set032090 avg. like is -48.5336 over 328 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7200 utterances; for utterance s032mcc3kss01-20150804-Korean-set032035 avg. like is -48.032 over 608 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7250 utterances; for utterance s032mcc3kss01-20150804-Korean-set032085 avg. like is -49.5491 over 618 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7300 utterances; for utterance s033fjr4sdj01-20150804-Korean-set033030 avg. like is -49.0565 over 538 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7350 utterances; for utterance s033fjr4sdj01-20150804-Korean-set033080 avg. like is -52.5398 over 678 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7400 utterances; for utterance s033fjr4sdj01-20150804-Koreanfactory2SNR10-set033025 avg. like is -42.0361 over 568 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7450 utterances; for utterance s033fjr4sdj01-20150804-Koreanfactory2SNR10-set033075 avg. like is -41.2245 over 488 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7500 utterances; for utterance s033m2kdh00-20150804-Korean-set033020 avg. like is -50.9999 over 420 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7550 utterances; for utterance s033m2kdh00-20150804-Korean-set033070 avg. like is -53.7733 over 348 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7600 utterances; for utterance s033m2kdh00-20150804-KoreancarSNR10-set033015 avg. like is -46.8226 over 413 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7650 utterances; for utterance s033m2kdh00-20150804-KoreancarSNR10-set033065 avg. like is -44.6865 over 327 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7700 utterances; for utterance s033m2kdh00_r-20150804-Korean-set033010 avg. like is -52.6655 over 710 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7750 utterances; for utterance s033m2kdh00_r-20150804-Korean-set033060 avg. like is -51.0081 over 319 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7800 utterances; for utterance s033m2kdh00_r-20150804-KoreancarSNR10-set033005 avg. like is -50.6235 over 1167 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7850 utterances; for utterance s033m2kdh00_r-20150804-KoreancarSNR10-set033055 avg. like is -48.6543 over 377 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7900 utterances; for utterance s033m2kdh00_r-20150804-KoreancarSNR10-set033105 avg. like is -50.6641 over 504 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7950 utterances; for utterance s033mss2kks00-20150804-Korean-set033050 avg. like is -50.7417 over 608 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8000 utterances; for utterance s033mss2kks00-20150804-Korean-set033100 avg. like is -51.18 over 838 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8050 utterances; for utterance s033mss2kks00-20150804-KoreanwhiteSNR10-set033045 avg. like is -40.8562 over 538 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8100 utterances; for utterance s033mss2kks00-20150804-KoreanwhiteSNR10-set033095 avg. like is -41.2543 over 678 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8150 utterances; for utterance s034fjr2ksy04-20150804-Korean-set034040 avg. like is -47.9072 over 638 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8200 utterances; for utterance s034fjr2ksy04-20150804-Korean-set034090 avg. like is -49.2005 over 768 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8250 utterances; for utterance s034fjr2ksy04-20150804-KoreanleopardSNR10-set034035 avg. like is -48.0189 over 558 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8300 utterances; for utterance s034fjr2ksy04-20150804-KoreanleopardSNR10-set034085 avg. like is -43.0716 over 458 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8350 utterances; for utterance s034m2kmj00-20150804-Korean-set034030 avg. like is -49.5405 over 390 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8400 utterances; for utterance s034m2kmj00-20150804-Korean-set034080 avg. like is -58.2133 over 715 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8450 utterances; for utterance s034m2kmj00-20150804-KoreandestroyeropsSNR10-set034024 avg. like is -45.7408 over 481 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8500 utterances; for utterance s034m2kmj00-20150804-KoreandestroyeropsSNR10-set034074 avg. like is -46.001 over 427 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8550 utterances; for utterance s034m2kmj00_r-20150804-Korean-set034018 avg. like is -56.3034 over 373 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8600 utterances; for utterance s034m2kmj00_r-20150804-Korean-set034068 avg. like is -53.6779 over 598 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8650 utterances; for utterance s034m2kmj00_r-20150804-Koreanfactory2SNR10-set034012 avg. like is -46.7621 over 891 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8700 utterances; for utterance s034m2kmj00_r-20150804-Koreanfactory2SNR10-set034062 avg. like is -46.0102 over 634 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8750 utterances; for utterance s034mcc3ksy00-20150804-Korean-set034006 avg. like is -50.9029 over 958 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8800 utterances; for utterance s034mcc3ksy00-20150804-Korean-set034056 avg. like is -48.7638 over 498 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8850 utterances; for utterance s034mcc3ksy00-20150804-Koreanleopard2SNR10-set034001 avg. like is -49.2435 over 768 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8900 utterances; for utterance s034mcc3ksy00-20150804-Koreanleopard2SNR10-set034051 avg. like is -42.5024 over 448 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8950 utterances; for utterance s034mcc3ksy00-20150804-Koreanleopard2SNR10-set034101 avg. like is -44.7153 over 538 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9000 utterances; for utterance s035fss2cmh01-20150804-Korean-set035046 avg. like is -49.9966 over 498 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9050 utterances; for utterance s035fss2cmh01-20150804-Korean-set035096 avg. like is -47.9644 over 538 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9100 utterances; for utterance s035fss2cmh01-20150804-Koreanleopard2SNR10-set035041 avg. like is -44.5756 over 848 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9150 utterances; for utterance s035fss2cmh01-20150804-Koreanleopard2SNR10-set035091 avg. like is -45.5423 over 878 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9200 utterances; for utterance s035m2psh00-20150804-Korean-set035036 avg. like is -55.5885 over 379 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9250 utterances; for utterance s035m2psh00-20150804-Korean-set035086 avg. like is -52.54 over 367 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9300 utterances; for utterance s035m2psh00-20150804-KoreanbabbleSNR10-set035030 avg. like is -49.6656 over 523 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9350 utterances; for utterance s035m2psh00-20150804-KoreanbabbleSNR10-set035080 avg. like is -48 over 781 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9400 utterances; for utterance s035m2psh00_r-20150804-Korean-set035024 avg. like is -54.3405 over 365 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9450 utterances; for utterance s035m2psh00_r-20150804-Korean-set035074 avg. like is -51.6966 over 300 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9500 utterances; for utterance s035m2psh00_r-20150804-KoreanwhiteSNR10-set035018 avg. like is -43.4579 over 283 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9550 utterances; for utterance s035m2psh00_r-20150804-KoreanwhiteSNR10-set035068 avg. like is -44.4481 over 479 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9600 utterances; for utterance s035mss5pks00-20150804-Korean-set035012 avg. like is -53.2942 over 1118 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9650 utterances; for utterance s035mss5pks00-20150804-Korean-set035062 avg. like is -49.4234 over 518 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9700 utterances; for utterance s035mss5pks00-20150804-Koreanleopard2SNR10-set035007 avg. like is -46.4966 over 1208 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9750 utterances; for utterance s035mss5pks00-20150804-Koreanleopard2SNR10-set035057 avg. like is -42.9014 over 1028 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9800 utterances; for utterance s036fcc3kyj00-20150804-Korean-set036002 avg. like is -50.3852 over 758 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9850 utterances; for utterance s036fcc3kyj00-20150804-Korean-set036052 avg. like is -45.7756 over 688 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9900 utterances; for utterance s036fcc3kyj00-20150804-Korean-set036102 avg. like is -49.3532 over 1088 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9950 utterances; for utterance s036fcc3kyj00-20150804-KoreanvolvoSNR10-set036047 avg. like is -45.0321 over 958 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10000 utterances; for utterance s036fcc3kyj00-20150804-KoreanvolvoSNR10-set036097 avg. like is -44.2252 over 748 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10050 utterances; for utterance s036m2lkw00-20150804-Korean-set036042 avg. like is -52.8211 over 288 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10100 utterances; for utterance s036m2lkw00-20150804-Korean-set036092 avg. like is -54.2322 over 381 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10150 utterances; for utterance s036m2lkw00-20150804-KoreanpinkSNR10-set036037 avg. like is -42.3545 over 521 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10200 utterances; for utterance s036m2lkw00-20150804-KoreanpinkSNR10-set036087 avg. like is -41.3004 over 363 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10250 utterances; for utterance s036m2lkw00_r-20150804-Korean-set036032 avg. like is -50.3575 over 334 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10300 utterances; for utterance s036m2lkw00_r-20150804-Korean-set036082 avg. like is -51.8973 over 504 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10350 utterances; for utterance s036m2lkw00_r-20150804-Koreancar1SNR10-set036027 avg. like is -45.0155 over 379 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10400 utterances; for utterance s036m2lkw00_r-20150804-Koreancar1SNR10-set036077 avg. like is -46.607 over 424 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10450 utterances; for utterance s036mcc2mhg00-20150804-Korean-set036022 avg. like is -48.9321 over 608 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10500 utterances; for utterance s036mcc2mhg00-20150804-Korean-set036072 avg. like is -49.8391 over 778 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10550 utterances; for utterance s036mcc2mhg00-20150804-KoreanwhiteSNR10-set036017 avg. like is -42.0504 over 678 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10600 utterances; for utterance s036mcc2mhg00-20150804-KoreanwhiteSNR10-set036067 avg. like is -41.6542 over 878 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10650 utterances; for utterance s037fjr2ybl00-20150804-Korean-set037012 avg. like is -49.5631 over 798 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10700 utterances; for utterance s037fjr2ybl00-20150804-Korean-set037062 avg. like is -51.293 over 778 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10750 utterances; for utterance s037fjr2ybl00-20150804-KoreanvolvoSNR10-set037007 avg. like is -45.0553 over 778 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10800 utterances; for utterance s037fjr2ybl00-20150804-KoreanvolvoSNR10-set037057 avg. like is -41.4264 over 588 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10850 utterances; for utterance s037m2nhc00_r-20150804-Korean-set037002 avg. like is -52.5873 over 513 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10900 utterances; for utterance s037m2nhc00_r-20150804-Korean-set037052 avg. like is -52.7248 over 317 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10950 utterances; for utterance s037m2nhc00_r-20150804-Korean-set037102 avg. like is -52.906 over 324 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 11000 utterances; for utterance s037m2nhc00_r-20150804-KoreancarSNR10-set037047 avg. like is -49.8332 over 255 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 11050 utterances; for utterance s037m2nhc00_r-20150804-KoreancarSNR10-set037097 avg. like is -49.4599 over 270 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 11100 utterances; for utterance s037mss5kjw00-20150804-Korean-set037042 avg. like is -50.1456 over 828 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 11150 utterances; for utterance s037mss5kjw00-20150804-Korean-set037092 avg. like is -42.1809 over 588 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 11200 utterances; for utterance s037mss5kjw00-20150804-KoreanleopardSNR10-set037037 avg. like is -40.7178 over 498 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 11250 utterances; for utterance s037mss5kjw00-20150804-KoreanleopardSNR10-set037087 avg. like is -41.319 over 688 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 11300 utterances; for utterance s038fss3rhk00-20150804-Korean-set038032 avg. like is -46.1604 over 588 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 11350 utterances; for utterance s038fss3rhk00-20150804-Korean-set038082 avg. like is -43.1877 over 488 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 11400 utterances; for utterance s038m2kts00_r-20150804-Korean-set038027 avg. like is -52.799 over 335 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 11450 utterances; for utterance s038m2kts00_r-20150804-Korean-set038077 avg. like is -54.8131 over 523 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 11500 utterances; for utterance s038m2kts00_r-20150804-KoreanpinkSNR10-set038022 avg. like is -43.6614 over 641 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 11550 utterances; for utterance s038m2kts00_r-20150804-KoreanpinkSNR10-set038072 avg. like is -43.4651 over 294 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 11600 utterances; for utterance s038mjr5ccs00-20150804-Korean-set038017 avg. like is -45.9184 over 798 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 11650 utterances; for utterance s038mjr5ccs00-20150804-Korean-set038067 avg. like is -45.585 over 778 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 11700 utterances; for utterance s038mjr5ccs00-20150804-KoreanvolvoSNR10-set038012 avg. like is -46.6329 over 1188 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 11750 utterances; for utterance s038mjr5ccs00-20150804-KoreanvolvoSNR10-set038062 avg. like is -41.8681 over 698 frames.
