# gmm-acc-stats-ali exp/tri3b/6.mdl "ark,s,cs:apply-cmvn  --utt2spk=ark:data/train/split8/2/utt2spk scp:data/train/split8/2/cmvn.scp scp:data/train/split8/2/feats.scp ark:- | splice-feats  ark:- ark:- | transform-feats exp/tri2b_ali/final.mat ark:- ark:- | transform-feats --utt2spk=ark:data/train/split8/2/utt2spk ark:exp/tri3b/trans.2 ark:- ark:- |" "ark,s,cs:gunzip -c exp/tri3b/ali.2.gz|" exp/tri3b/6.2.acc 
# Started at Tue May  7 16:08:14 KST 2019
#
gmm-acc-stats-ali exp/tri3b/6.mdl 'ark,s,cs:apply-cmvn  --utt2spk=ark:data/train/split8/2/utt2spk scp:data/train/split8/2/cmvn.scp scp:data/train/split8/2/feats.scp ark:- | splice-feats  ark:- ark:- | transform-feats exp/tri2b_ali/final.mat ark:- ark:- | transform-feats --utt2spk=ark:data/train/split8/2/utt2spk ark:exp/tri3b/trans.2 ark:- ark:- |' 'ark,s,cs:gunzip -c exp/tri3b/ali.2.gz|' exp/tri3b/6.2.acc 
transform-feats exp/tri2b_ali/final.mat ark:- ark:- 
apply-cmvn --utt2spk=ark:data/train/split8/2/utt2spk scp:data/train/split8/2/cmvn.scp scp:data/train/split8/2/feats.scp ark:- 
splice-feats ark:- ark:- 
transform-feats --utt2spk=ark:data/train/split8/2/utt2spk ark:exp/tri3b/trans.2 ark:- ark:- 
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 50 utterances; for utterance s016m2ljy00_r-20150804-Korean-set016050 avg. like is -55.0334 over 399 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5750 utterances; for utterance s01f1ssuar01-20150804-Koreancar1SNR10-cps01405 avg. like is -45.5352 over 154 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5800 utterances; for utterance s01f2ccihm02-20150804-Korean-cps01041 avg. like is -44.2754 over 116 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5850 utterances; for utterance s01f2ccihm02-20150804-Korean-cps01091 avg. like is -49.8566 over 168 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5900 utterances; for utterance s01f2ccihm02-20150804-Korean-cps01143 avg. like is -53.3585 over 143 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5950 utterances; for utterance s01f2ccihm02-20150804-Korean-cps01194 avg. like is -50.9453 over 158 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6000 utterances; for utterance s01f2ccihm02-20150804-Korean-cps01246 avg. like is -48.8328 over 147 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6050 utterances; for utterance s01f2ccihm02-20150804-Korean-cps01300 avg. like is -48.5663 over 128 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6100 utterances; for utterance s01f2ccihm02-20150804-Korean-cps01350 avg. like is -50.8255 over 123 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6150 utterances; for utterance s01f2ccihm02-20150804-Korean-cps01401 avg. like is -50.0792 over 141 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6200 utterances; for utterance s01f2ccihm02-20150804-Koreanbabble2SNR10-cps01036 avg. like is -50.0964 over 162 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6250 utterances; for utterance s01f2ccihm02-20150804-Koreanbabble2SNR10-cps01086 avg. like is -48.2568 over 170 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6300 utterances; for utterance s01f2ccihm02-20150804-Koreanbabble2SNR10-cps01138 avg. like is -48.674 over 131 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6350 utterances; for utterance s01f2ccihm02-20150804-Koreanbabble2SNR10-cps01189 avg. like is -47.8588 over 132 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6400 utterances; for utterance s01f2ccihm02-20150804-Koreanbabble2SNR10-cps01241 avg. like is -47.5779 over 160 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6450 utterances; for utterance s01f2ccihm02-20150804-Koreanbabble2SNR10-cps01295 avg. like is -51.3574 over 124 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6500 utterances; for utterance s01f2ccihm02-20150804-Koreanbabble2SNR10-cps01345 avg. like is -49.9069 over 129 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6550 utterances; for utterance s01f2ccihm02-20150804-Koreanbabble2SNR10-cps01396 avg. like is -49.8278 over 125 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6600 utterances; for utterance s01f2cciso01-20150804-Korean-cps01030 avg. like is -51.3557 over 162 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6650 utterances; for utterance s01f2cciso01-20150804-Korean-cps01080 avg. like is -50.0933 over 185 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6700 utterances; for utterance s01f2cciso01-20150804-Korean-cps01130 avg. like is -51.4591 over 223 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6750 utterances; for utterance s01f2cciso01-20150804-Korean-cps01180 avg. like is -49.6019 over 142 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6800 utterances; for utterance s01f2cciso01-20150804-Korean-cps01230 avg. like is -41.9858 over 192 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6850 utterances; for utterance s01f2cciso01-20150804-Korean-cps01280 avg. like is -54.3133 over 189 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6900 utterances; for utterance s01f2cciso01-20150804-Korean-cps01330 avg. like is -51.7365 over 171 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 6950 utterances; for utterance s01f2cciso01-20150804-Korean-cps01381 avg. like is -46.421 over 180 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7000 utterances; for utterance s01f2cciso01-20150804-Koreanleopard2SNR10-cps01015 avg. like is -50.1933 over 189 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7050 utterances; for utterance s01f2cciso01-20150804-Koreanleopard2SNR10-cps01065 avg. like is -45.3753 over 173 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7100 utterances; for utterance s01f2cciso01-20150804-Koreanleopard2SNR10-cps01115 avg. like is -47.9103 over 173 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7150 utterances; for utterance s01f2cciso01-20150804-Koreanleopard2SNR10-cps01165 avg. like is -45.3613 over 162 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7200 utterances; for utterance s01f2cciso01-20150804-Koreanleopard2SNR10-cps01215 avg. like is -41.905 over 171 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7250 utterances; for utterance s01f2cciso01-20150804-Koreanleopard2SNR10-cps01265 avg. like is -44.6906 over 174 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7300 utterances; for utterance s01f2cciso01-20150804-Koreanleopard2SNR10-cps01315 avg. like is -43.3787 over 173 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7350 utterances; for utterance s01f2cciso01-20150804-Koreanleopard2SNR10-cps01365 avg. like is -47.531 over 166 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7400 utterances; for utterance s01f2cciso01-20150804-Koreanleopard2SNR10-cps01416 avg. like is -44.2679 over 171 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7450 utterances; for utterance s01f2jriej01-20150804-Korean-cps01050 avg. like is -48.5192 over 150 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7500 utterances; for utterance s01f2jriej01-20150804-Korean-cps01102 avg. like is -47.0649 over 194 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7550 utterances; for utterance s01f2jriej01-20150804-Korean-cps01153 avg. like is -48.0226 over 132 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7600 utterances; for utterance s01f2jriej01-20150804-Korean-cps01203 avg. like is -41.4894 over 237 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7650 utterances; for utterance s01f2jriej01-20150804-Korean-cps01254 avg. like is -47.0691 over 220 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7700 utterances; for utterance s01f2jriej01-20150804-Korean-cps01306 avg. like is -44.291 over 254 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7750 utterances; for utterance s01f2jriej01-20150804-Korean-cps01358 avg. like is -46.2267 over 215 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7800 utterances; for utterance s01f2jriej01-20150804-Korean-cps01410 avg. like is -48.0652 over 198 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7850 utterances; for utterance s01f2jriej01-20150804-KoreanvolvoSNR10-cps01043 avg. like is -49.191 over 153 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7900 utterances; for utterance s01f2jriej01-20150804-KoreanvolvoSNR10-cps01096 avg. like is -45.804 over 220 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 7950 utterances; for utterance s01f2jriej01-20150804-KoreanvolvoSNR10-cps01147 avg. like is -47.7992 over 134 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8000 utterances; for utterance s01f2jriej01-20150804-KoreanvolvoSNR10-cps01197 avg. like is -44.8579 over 194 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8050 utterances; for utterance s01f2jriej01-20150804-KoreanvolvoSNR10-cps01248 avg. like is -46.9361 over 203 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8100 utterances; for utterance s01f2jriej01-20150804-KoreanvolvoSNR10-cps01300 avg. like is -45.5913 over 220 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8150 utterances; for utterance s01f2jriej01-20150804-KoreanvolvoSNR10-cps01352 avg. like is -43.5834 over 241 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8200 utterances; for utterance s01f2jriej01-20150804-KoreanvolvoSNR10-cps01404 avg. like is -45.2804 over 237 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8250 utterances; for utterance s01f2jrssy01-20150804-Korean-cps01037 avg. like is -53.0383 over 183 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8300 utterances; for utterance s01f2jrssy01-20150804-Korean-cps01087 avg. like is -48.7476 over 188 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8350 utterances; for utterance s01f2jrssy01-20150804-Korean-cps01138 avg. like is -45.3736 over 176 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8400 utterances; for utterance s01f2jrssy01-20150804-Korean-cps01188 avg. like is -51.6476 over 200 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8450 utterances; for utterance s01f2jrssy01-20150804-Korean-cps01239 avg. like is -49.001 over 146 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8500 utterances; for utterance s01f2jrssy01-20150804-Korean-cps01290 avg. like is -51.1872 over 225 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8550 utterances; for utterance s01f2jrssy01-20150804-Korean-cps01341 avg. like is -50.8605 over 215 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8600 utterances; for utterance s01f2jrssy01-20150804-Korean-cps01391 avg. like is -53.9458 over 198 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8650 utterances; for utterance s01f2jrssy01-20150804-KoreanleopardSNR10-cps01024 avg. like is -46.4792 over 205 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8700 utterances; for utterance s01f2jrssy01-20150804-KoreanleopardSNR10-cps01074 avg. like is -43.1826 over 190 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8750 utterances; for utterance s01f2jrssy01-20150804-KoreanleopardSNR10-cps01125 avg. like is -42.6746 over 200 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8800 utterances; for utterance s01f2jrssy01-20150804-KoreanleopardSNR10-cps01175 avg. like is -45.4492 over 193 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8850 utterances; for utterance s01f2jrssy01-20150804-KoreanleopardSNR10-cps01226 avg. like is -44.8239 over 200 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8900 utterances; for utterance s01f2jrssy01-20150804-KoreanleopardSNR10-cps01277 avg. like is -44.2778 over 200 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 8950 utterances; for utterance s01f2jrssy01-20150804-KoreanleopardSNR10-cps01327 avg. like is -41.797 over 163 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9000 utterances; for utterance s01f2jrssy01-20150804-KoreanleopardSNR10-cps01378 avg. like is -47.0086 over 168 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9050 utterances; for utterance s01f2jruha01-20150804-Korean-cps01011 avg. like is -45.9028 over 173 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9100 utterances; for utterance s01f2jruha01-20150804-Korean-cps01063 avg. like is -50.1471 over 138 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9150 utterances; for utterance s01f2jruha01-20150804-Korean-cps01113 avg. like is -44.6541 over 147 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9200 utterances; for utterance s01f2jruha01-20150804-Korean-cps01164 avg. like is -47.3372 over 134 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9250 utterances; for utterance s01f2jruha01-20150804-Korean-cps01214 avg. like is -49.0375 over 186 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9300 utterances; for utterance s01f2jruha01-20150804-Korean-cps01264 avg. like is -42.4436 over 134 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9350 utterances; for utterance s01f2jruha01-20150804-Korean-cps01315 avg. like is -43.1648 over 144 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9400 utterances; for utterance s01f2jruha01-20150804-Korean-cps01365 avg. like is -45.617 over 147 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9450 utterances; for utterance s01f2jruha01-20150804-Korean-cps01415 avg. like is -43.7563 over 144 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9500 utterances; for utterance s01f2jruha01-20150804-KoreanvolvoSNR10-cps01050 avg. like is -40.8088 over 143 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9550 utterances; for utterance s01f2jruha01-20150804-KoreanvolvoSNR10-cps01100 avg. like is -49.0597 over 160 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9600 utterances; for utterance s01f2jruha01-20150804-KoreanvolvoSNR10-cps01151 avg. like is -46.6088 over 190 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9650 utterances; for utterance s01f2jruha01-20150804-KoreanvolvoSNR10-cps01201 avg. like is -45.2791 over 131 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9700 utterances; for utterance s01f2jruha01-20150804-KoreanvolvoSNR10-cps01251 avg. like is -48.2168 over 124 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9750 utterances; for utterance s01f2jruha01-20150804-KoreanvolvoSNR10-cps01301 avg. like is -47.3233 over 145 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9800 utterances; for utterance s01f2jruha01-20150804-KoreanvolvoSNR10-cps01352 avg. like is -46.7681 over 149 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9850 utterances; for utterance s01f2jruha01-20150804-KoreanvolvoSNR10-cps01402 avg. like is -45.6671 over 126 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9900 utterances; for utterance s01f2ksehy01-20150804-Korean-cps01035 avg. like is -45.9088 over 203 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 9950 utterances; for utterance s01f2ksehy01-20150804-Korean-cps01087 avg. like is -45.5388 over 238 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10000 utterances; for utterance s01f2ksehy01-20150804-Korean-cps01139 avg. like is -45.3222 over 180 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10050 utterances; for utterance s01f2ksehy01-20150804-Korean-cps01191 avg. like is -42.7473 over 194 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10100 utterances; for utterance s01f2ksehy01-20150804-Korean-cps01243 avg. like is -47.4273 over 226 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10150 utterances; for utterance s01f2ksehy01-20150804-Korean-cps01295 avg. like is -48.3929 over 218 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10200 utterances; for utterance s01f2ksehy01-20150804-Korean-cps01345 avg. like is -43.0336 over 222 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10250 utterances; for utterance s01f2ksehy01-20150804-Korean-cps01400 avg. like is -53.7591 over 163 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10300 utterances; for utterance s01f2ksehy01-20150804-KoreanvolvoSNR10-cps01033 avg. like is -47.4272 over 207 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10350 utterances; for utterance s01f2ksehy01-20150804-KoreanvolvoSNR10-cps01085 avg. like is -48.9357 over 187 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10400 utterances; for utterance s01f2ksehy01-20150804-KoreanvolvoSNR10-cps01137 avg. like is -43.4084 over 199 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10450 utterances; for utterance s01f2ksehy01-20150804-KoreanvolvoSNR10-cps01189 avg. like is -41.507 over 196 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10500 utterances; for utterance s01f2ksehy01-20150804-KoreanvolvoSNR10-cps01241 avg. like is -42.0799 over 218 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10550 utterances; for utterance s01f2ksehy01-20150804-KoreanvolvoSNR10-cps01293 avg. like is -41.4227 over 202 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10600 utterances; for utterance s01f2ksehy01-20150804-KoreanvolvoSNR10-cps01343 avg. like is -43.5729 over 252 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10650 utterances; for utterance s01f2ksehy01-20150804-KoreanvolvoSNR10-cps01398 avg. like is -44.9902 over 184 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10700 utterances; for utterance s01f2ksghy01-20150804-Korean-cps01031 avg. like is -49.7781 over 164 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10750 utterances; for utterance s01f2ksghy01-20150804-Korean-cps01082 avg. like is -49.0269 over 164 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10800 utterances; for utterance s01f2ksghy01-20150804-Korean-cps01132 avg. like is -45.669 over 144 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10850 utterances; for utterance s01f2ksghy01-20150804-Korean-cps01183 avg. like is -50.3531 over 140 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10900 utterances; for utterance s01f2ksghy01-20150804-Korean-cps01235 avg. like is -54.3326 over 148 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 10950 utterances; for utterance s01f2ksghy01-20150804-Korean-cps01287 avg. like is -55.9122 over 132 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 11000 utterances; for utterance s01f2ksghy01-20150804-Korean-cps01339 avg. like is -50.7829 over 154 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 11050 utterances; for utterance s01f2ksghy01-20150804-Korean-cps01391 avg. like is -49.6159 over 160 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 11100 utterances; for utterance s01f2ksghy01-20150804-Koreanfactory2SNR10-cps01025 avg. like is -45.353 over 141 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 11150 utterances; for utterance s01f2ksghy01-20150804-Koreanfactory2SNR10-cps01076 avg. like is -46.9305 over 155 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 11200 utterances; for utterance s01f2ksghy01-20150804-Koreanfactory2SNR10-cps01126 avg. like is -41.5576 over 203 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 11250 utterances; for utterance s01f2ksghy01-20150804-Koreanfactory2SNR10-cps01176 avg. like is -44.2571 over 166 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 11300 utterances; for utterance s01f2ksghy01-20150804-Koreanfactory2SNR10-cps01229 avg. like is -42.7938 over 135 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 11350 utterances; for utterance s01f2ksghy01-20150804-Koreanfactory2SNR10-cps01281 avg. like is -45.5729 over 166 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 11400 utterances; for utterance s01f2ksghy01-20150804-Koreanfactory2SNR10-cps01333 avg. like is -45.4225 over 143 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 11450 utterances; for utterance s01f2ksghy01-20150804-Koreanfactory2SNR10-cps01385 avg. like is -45.0191 over 167 frames.
LOG (apply-cmvn[5.5.52-6d919]:main():apply-cmvn.cc:162) Applied cepstral mean normalization to 11481 utterances, errors on 0
LOG (transform-feats[5.5.52-6d919]:main():transform-feats.cc:158) Overall average [pseudo-]logdet is -92.5347 over 3.13471e+06 frames.
LOG (transform-feats[5.5.52-6d919]:main():transform-feats.cc:161) Applied transform to 11481 utterances; 0 had errors.
LOG (transform-feats[5.5.52-6d919]:main():transform-feats.cc:158) Overall average logdet is 3.25996 over 3.13471e+06 frames.
LOG (transform-feats[5.5.52-6d919]:main():transform-feats.cc:161) Applied transform to 11481 utterances; 0 had errors.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:112) Done 11481 files, 0 with errors.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:115) Overall avg like per frame (Gaussian only) = -48.1138 over 3134714 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:123) Written accs.
# Accounting: time=12 threads=1
# Ended (code 0) at Tue May  7 16:08:26 KST 2019, elapsed time 12 seconds
